,word,label
21503,lumding,en
21504,o,as
21505,to,en
21506,koice,as
21507,ita,as
21508,idea,en
21509,tmr,as
21510,kace,as
21511,rakho,as
21512,share,en
21513,kria,as
21514,manushre,as
21515,depress,en
21516,korio,as
21517,na,as
21518,pls,en
21519,ne,as
21520,t,as
21521,sports,en
21522,talent,en
21523,bohut,as
21524,ase,as
21525,proper,en
21526,talent,en
21527,bisaribor,as
21528,babe,as
21529,bped,en
21530,physical,en
21531,education,en
21532,k,as
21533,diyok,as
21534,tetiahe,as
21535,vision,en
21536,suc,en
21537,hobo,as
21538,esob,as
21539,na,as
21540,suna,as
21541,vala,as
21542,tara,as
21543,ki,as
21544,ground,en
21545,e,as
21546,case,en
21547,korto,as
21548,govt,en
21549,e,as
21550,amrare,as
21551,job,en
21552,dilo,as
21553,koi,as
21554,job,en
21555,dile,as
21556,d,as
21557,el,as
21558,ed,as
21559,relax,en
21560,koria,as
21561,dibo,as
21562,to,en
21563,tara,as
21564,ki,as
21565,ground,en
21566,case,en
21567,korto,as
21568,tara,as
21569,d,as
21570,el,as
21571,ed,as
21572,porer,as
21573,tarare,as
21574,chakri,as
21575,dito,as
21576,eta,as
21577,sotabdir,as
21578,sera,as
21579,joke,en
21580,hoijaibo,as
21581,erkm,as
21582,hoile,as
21583,ami,as
21584,ips,en
21585,hoitam,as
21586,koria,as
21587,govt,en
21588,r,as
21589,against,en
21590,e,as
21591,case,en
21592,koridei,as
21593,esib,as
21594,illogical,en
21595,kotha,as
21596,jetar,as
21597,existence,en
21598,e,as
21599,nai,as
21600,tara,as
21601,mono,as
21602,hoy,as
21603,vuli,as
21604,geche,as
21605,je,as
21606,okhn,as
21607,education,en
21608,minister,en
21609,sarat,as
21610,barkatki,as
21611,nay,as
21612,hbs,en
21613,esob,as
21614,kothat,as
21615,response,en
21616,kora,as
21617,e,as
21618,uchit,as
21619,na,as
21620,women,en
21621,s,as
21622,cry,en
21623,for,en
21624,bodoland,en
21625,boro,as
21626,aijwfwrni,en
21627,moha,as
21628,dhorna,as
21629,the,en
21630,cry,en
21631,for,en
21632,bodoland,en
21633,bodo,en
21634,women,en
21635,s,as
21636,hours,en
21637,dharna,as
21638,for,en
21639,bodoland,en
21640,movement,en
21641,yesterday,en
21642,in,en
21643,rajyasabha,ne
21644,motilal,as
21645,vohra,as
21646,arised,en
21647,our,en
21648,question,en
21649,about,en
21650,lakh,en
21651,primary,en
21652,school,en
21653,teachers,en
21654,posts,en
21655,lying,en
21656,vacant,en
21657,our,en
21658,matter,en
21659,is,en
21660,also,en
21661,dicussed,en
21662,bt,en
21663,yet,en
21664,status,en
21665,is,en
21666,pending,en
21667,questions,en
21668,no,en
21669,hope,en
21670,for,en
21671,fruitfull,en
21672,results,en
21673,soon,en
21674,sarfaroshi,as
21675,ki,as
21676,tamnna,as
21677,ab,as
21678,hamare,as
21679,dil,as
21680,main,en
21681,hai,as
21682,dekhna,as
21683,hai,as
21684,jor,as
21685,kitna,as
21686,bajoo,as
21687,a,en
21688,katil,as
21689,main,en
21690,hai,as
21691,happy,en
21692,independence,en
21693,day,en
21694,ati,as
21695,uttam,as
21696,sir,en
21697,apsc,en
21698,r,as
21699,aidhyakhajanal,as
21700,ati,as
21701,sunkale,as
21702,chakarir,as
21703,para,as
21704,brkhastha,as
21705,karak,as
21706,nahale,as
21707,apsc,en
21708,dhansha,as
21709,hoi,as
21710,jaba,as
21711,jihetu,as
21712,apuni,as
21713,maha,as
21714,durnitygrastha,as
21715,bisayar,as
21716,oporat,as
21717,sashtir,as
21718,byabasta,as
21719,karise,as
21720,i,en
21721,am,en
21722,agree,en
21723,my,en
21724,w,as
21725,app,as
21726,no,en
21727,confession,en
21728,page,en
21729,or,as
21730,name,en
21731,change,en
21732,korise,as
21733,bichari,as
21734,pua,as
21735,nasilu,as
21736,ishita,as
21737,dhar,as
21738,cmnt,en
21739,sai,as
21740,hai,as
21741,sure,en
21742,holu,as
21743,kune,as
21744,driver,en
21745,e,as
21746,jani,as
21747,buji,as
21748,jontu,as
21749,hotya,as
21750,nkore,as
21751,and,en
21752,google,en
21753,kori,as
21754,sai,as
21755,lua,as
21756,j,as
21757,jontu,as
21758,k,as
21759,bsabo,as
21760,jaute,as
21761,each,en
21762,year,en
21763,kiman,as
21764,manuh,as
21765,more,en
21766,nd,en
21767,sagoli,as
21768,kukur,as
21769,kita,as
21770,nije,as
21771,mithun,as
21772,bnibo,as
21773,goi,as
21774,ekdum,as
21775,gari,as
21776,usorot,as
21777,ahile,as
21778,par,as
21779,hobo,as
21780,jai,as
21781,pehle,as
21782,comment,en
21783,pada,as
21784,toh,as
21785,pata,as
21786,chala,as
21787,tmne,as
21788,pura,as
21789,kick,en
21790,ki,as
21791,story,en
21792,chap,as
21793,dia,as
21794,intrst,en
21795,chala,as
21796,jayga,as
21797,yr,as
21798,siroloi,as
21799,aru,as
21800,eta,as
21801,request,en
21802,koribo,as
21803,nuwarine,as
21804,mirza,as
21805,dietot,as
21806,sit,en
21807,thakio,as
21808,kiyo,as
21809,tet,as
21810,passed,en
21811,khinik,as
21812,admission,en
21813,r,as
21814,hubidha,ne
21815,kon,as
21816,nidiye,as
21817,mane,as
21818,jikhinie,as
21819,itsa,as
21820,kore,as
21821,toi,as
21822,pogo,as
21823,sa,as
21824,ge,as
21825,ja,as
21826,aaxa,as
21827,kri,as
21828,aasu,as
21829,jaate,as
21830,aamar,as
21831,baabe,as
21832,separate,en
21833,add,en
21834,d,as
21835,aamar,as
21836,ncna,as
21837,durvogiya,as
21838,burok,as
21839,appoint,en
21840,kore,as
21841,sir,en
21842,minority,en
21843,cell,en
21844,of,en
21845,darrang,as
21846,is,en
21847,inactive,en
21848,pls,en
21849,change,en
21850,the,en
21851,president,en
21852,specially,en
21853,at,en
21854,dalgaon,ne
21855,lac,as
21856,we,en
21857,have,en
21858,to,en
21859,strong,en
21860,the,en
21861,grass,en
21862,root,en
21863,level,en
21864,our,en
21865,both,en
21866,mandal,en
21867,committee,en
21868,not,en
21869,performing,en
21870,their,en
21871,duty,en
21872,perfectly,en
21873,sir,en
21874,if,en
21875,u,en
21876,want,en
21877,to,en
21878,win,en
21879,this,en
21880,seat,en
21881,then,en
21882,pls,en
21883,project,en
21884,either,en
21885,muktarul,as
21886,islam,as
21887,or,as
21888,saheal,as
21889,imran,as
21890,oha,as
21891,bar,en
21892,sarba,as
21893,da,as
21894,sarkar,as
21895,ab,as
21896,ki,as
21897,bar,en
21898,sarba,as
21899,da,as
21900,sarkar,as
21901,varification,en
21902,list,en
21903,for,en
21904,up,en
21905,tinsukia,as
21906,dist,en
21907,hmmm,as
21908,buji,as
21909,paisu,as
21910,baru,as
21911,bt,en
21912,moi,as
21913,eikaronei,as
21914,koisu,as
21915,j,as
21916,suali,as
21917,burok,as
21918,dress,en
21919,loi,as
21920,kiba,as
21921,kole,as
21922,koy,as
21923,cheap,en
21924,mntality,en
21925,bahiror,as
21926,cntry,en
21927,burot,as
21928,sai,as
21929,sua,as
21930,goi,as
21931,cheap,en
21932,mntalty,as
21933,karone,as
21934,amar,as
21935,indiar,as
21936,ei,as
21937,obostha,as
21938,moi,as
21939,eitu,as
21940,buji,as
21941,pua,as
21942,nai,as
21943,j,as
21944,bahira,as
21945,country,en
21946,r,as
21947,unnotir,as
21948,aarot,as
21949,dress,en
21950,tur,as
21951,keneke,as
21952,kenekua,as
21953,homporko,as
21954,ase,as
21955,are,en
21956,moi,as
21957,pagol,as
21958,hoi,as
21959,asu,as
21960,olop,as
21961,help,en
21962,kora,as
21963,document,en
21964,ki,as
21965,lage,as
21966,moi,as
21967,army,en
21968,pension,en
21969,ahisu,as
21970,private,en
21971,job,en
21972,kori,as
21973,asu,as
21974,jabo,as
21975,poranai,as
21976,doccmt,en
21977,khini,as
21978,janile,as
21979,joldi,as
21980,koribo,as
21981,parim,as
21982,neki,as
21983,pl,en
21984,luv,en
21985,suv,en
21986,bad,en
21987,de,as
21988,sanayasi,as
21989,ho,as
21990,eta,as
21991,suwali,ne
21992,r,as
21993,ta,as
21994,bf,en
21995,thake,as
21996,bad,en
21997,de,as
21998,enjy,as
21999,kor,as
22000,nrc,ne
22001,er,as
22002,kam,as
22003,west,en
22004,bengal,as
22005,ot,as
22006,o,as
22007,start,en
22008,hbo,ne
22009,nki,as
22010,everyone,en
22011,has,en
22012,their,en
22013,right,en
22014,to,en
22015,claimed,en
22016,what,en
22017,they,en
22018,are,en
22019,capable,en
22020,of,en
22021,but,en
22022,the,en
22023,question,en
22024,remains,en
22025,would,en
22026,u,en
22027,people,en
22028,neglect,en
22029,the,en
22030,existing,en
22031,minorities,en
22032,community,en
22033,ya,as
22034,evn,en
22035,i,en
22036,thout,as
22037,dat,en
22038,special,en
22039,tet,as
22040,kota,as
22041,ta,as
22042,jodi,as
22043,sotti,as
22044,hoy,as
22045,te,as
22046,hbs,en
22047,er,as
22048,muko,as
22049,ailo,as
22050,na,as
22051,eta,as
22052,totally,en
22053,fake,en
22054,news,en
22055,fb,en
22056,addict,en
22057,nohoi,as
22058,moi,as
22059,unlike,en
22060,odrs,en
22061,a,en
22062,majey,as
22063,majey,as
22064,goi,as
22065,ase,as
22066,colgt,en
22067,cls,en
22068,korutey,as
22069,bg,en
22070,re,en
22071,mr,en
22072,ray,as
22073,apuni,as
22074,nejane,as
22075,neki,as
22076,cm,en
22077,jon,as
22078,first,en
22079,dol,as
22080,bagora,as
22081,manuh,as
22082,first,en
22083,asu,as
22084,asu,as
22085,pora,as
22086,agp,en
22087,agp,en
22088,pora,as
22089,bjp,ne
22090,original,en
22091,bjp,ne
22092,ase,as
22093,nu,as
22094,kaijon,as
22095,sob,as
22096,eke,as
22097,and,en
22098,bjp,ne
22099,agp,en
22100,bpf,en
22101,jot,as
22102,banthon,as
22103,hoisil,as
22104,hai,as
22105,jonor,as
22106,karone,as
22107,aru,as
22108,cm,en
22109,hol,as
22110,first,en
22111,dol,as
22112,bagora,as
22113,manuh,as
22114,jon,as
22115,hai,as
22116,manuh,as
22117,jon,as
22118,bjp,ne
22119,karone,as
22120,kiman,as
22121,gurutta,as
22122,apuni,as
22123,ki,as
22124,janibo,as
22125,awake,en
22126,assam,ne
22127,sarba,as
22128,da,as
22129,is,en
22130,calling,en
22131,for,en
22132,corruption,en
22133,free,en
22134,assam,ne
22135,thousand,en
22136,teach,en
22137,mane,as
22138,sab,as
22139,inservice,en
22140,dibo,as
22141,amra,as
22142,to,en
22143,teachr,en
22144,nai,as
22145,ai,as
22146,jn,as
22147,sikha,as
22148,mntrik,as
22149,sikhar,as
22150,proyojn,as
22151,ase,as
22152,ekhane,as
22153,comment,en
22154,status,en
22155,diye,as
22156,kono,as
22157,lav,en
22158,hobe,as
22159,na,as
22160,better,en
22161,hobe,as
22162,sobai,as
22163,ekjot,as
22164,hoye,as
22165,hbs,en
22166,hrd,en
22167,minister,en
22168,pm,en
22169,modiji,as
22170,ar,as
22171,kase,as
22172,tweet,en
22173,ba,as
22174,amadr,as
22175,problem,en
22176,share,en
22177,kore,as
22178,tahole,as
22179,lav,en
22180,hobe,as
22181,bondho,as
22182,ra,as
22183,octoberot,as
22184,ji,as
22185,jon,as
22186,narobikhasor,as
22187,karone,as
22188,bahujone,as
22189,nijor,as
22190,pran,as
22191,dibologa,as
22192,hol,as
22193,hei,as
22194,bikhastu,as
22195,nipat,as
22196,jabor,as
22197,karone,as
22198,he,as
22199,asomor,as
22200,raije,as
22201,saki,as
22202,jolabo,as
22203,lage,as
22204,lagote,as
22205,natun,as
22206,sarkar,as
22207,khanoru,as
22208,je,as
22209,ai,as
22210,bisoitut,as
22211,saku,as
22212,khul,as
22213,khai,as
22214,narobikhastuk,as
22215,hasti,as
22216,dibo,as
22217,pare,as
22218,tar,as
22219,babe,as
22220,asomor,as
22221,raije,as
22222,aru,as
22223,agos,as
22224,saki,as
22225,jolabo,as
22226,lage,as
22227,yes,en
22228,i,en
22229,frequently,en
22230,visit,en
22231,the,en
22232,area,en
22233,it,en
22234,really,en
22235,hurts,en
22236,to,en
22237,see,en
22238,such,en
22239,level,en
22240,of,en
22241,destruction,en
22242,the,en
22243,garbhanga,ne
22244,reserve,en
22245,forest,en
22246,nearby,en
22247,deepor,as
22248,beel,as
22249,is,en
22250,also,en
22251,facing,en
22252,destruction,en
22253,from,en
22254,inside,en
22255,the,en
22256,forest,en
22257,in,en
22258,fragmented,en
22259,and,en
22260,human,en
22261,settlement,en
22262,has,en
22263,taken,en
22264,place,en
22265,this,en
22266,is,en
22267,not,en
22268,known,en
22269,to,en
22270,many,en
22271,assam,ne
22272,police,en
22273,r,as
22274,assam,ne
22275,tet,as
22276,apoointment,en
22277,na,as
22278,dile,as
22279,eksate,as
22280,sobai,as
22281,mile,en
22282,halla,as
22283,korbo,as
22284,ajmol,as
22285,sabor,as
22286,panit,as
22287,puka,as
22288,pori,as
22289,goisa,as
22290,natun,as
22291,pani,as
22292,cachar,as
22293,dist,en
22294,lp,en
22295,up,en
22296,varification,en
22297,date,en
22298,for,en
22299,regular,en
22300,post,en
22301,sl,as
22302,no,en
22303,wise,en
22304,facebook,en
22305,er,as
22306,baagra,as
22307,aaj,as
22308,deki,as
22309,hailakandi,as
22310,onosono,as
22311,koto,as
22312,jon,as
22313,hoy,as
22314,don,as
22315,t,as
22316,underestimate,en
22317,engineer,en
22318,lgle,as
22319,job,en
22320,krtam,as
22321,naaaa,as
22322,kintu,as
22323,ekhon,as
22324,r,as
22325,dled,en
22326,krtam,as
22327,naaaa,as
22328,otodin,as
22329,jokhon,as
22330,krchi,as
22331,naa,as
22332,r,as
22333,krtaam,as
22334,naa,as
22335,pore,as
22336,hoyto,as
22337,ro,as
22338,postani,as
22339,lgte,as
22340,paare,as
22341,am,en
22342,i,en
22343,the,en
22344,only,en
22345,one,en
22346,who,en
22347,thought,en
22348,him,en
22349,as,en
22350,inzamam,as
22351,ul,as
22352,haq,as
22353,on,en
22354,the,en
22355,first,en
22356,look,en
22357,more,en
22358,invitation,en
22359,to,en
22360,bangladeshsi,as
22361,to,en
22362,assam,ne
22363,salute,en
22364,to,en
22365,mf,en
22366,tarun,as
22367,gogoi,as
22368,dangoria,as
22369,sir,en
22370,nagaon,ne
22371,raas,as
22372,sabo,as
22373,nahe,as
22374,je,as
22375,kio,as
22376,sir,en
22377,venture,en
22378,schoolr,en
22379,kiba,as
22380,val,as
22381,khobor,as
22382,nidile,as
22383,amee,as
22384,amar,as
22385,lora,as
22386,sualik,as
22387,mirtu,as
22388,mukhot,as
22389,theli,as
22390,debo,as
22391,lagibo,as
22392,aru,as
22393,nijew,as
22394,jiai,as
22395,thoka,as
22396,oshombob,as
22397,sir,en
22398,amee,as
22399,manuh,as
22400,hisabe,as
22401,jiai,as
22402,thakibo,as
22403,bisaru,as
22404,sir,en
22405,kindly,en
22406,schoolbor,en
22407,prvn,en
22408,korok,as
22409,thik,as
22410,dsa,as
22411,rodies,en
22412,wala,as
22413,salute,en
22414,u,en
22415,amake,as
22416,amr,as
22417,motn,as
22418,takte,as
22419,daw,as
22420,ami,as
22421,nije,as
22422,ke,as
22423,nijer,as
22424,motn,as
22425,ghucheyaniachi,as
22426,oigan,as
22427,ta,as
22428,monehoi,as
22429,tumr,as
22430,basi,as
22431,favvourate,en
22432,ti,as
22433,irkm,en
22434,bolchooo,as
22435,ami,as
22436,debate,en
22437,competition,en
22438,korrr,as
22439,lgi,as
22440,status,en
22441,ta,as
22442,disi,as
22443,na,as
22444,onk,as
22445,tet,as
22446,pass,en
22447,korsena,as
22448,emn,en
22449,manusho,as
22450,ase,as
22451,tarare,as
22452,indicate,en
22453,koria,as
22454,koisi,as
22455,kawjate,as
22456,negative,en
22457,vabena,as
22458,sir,en
22459,aponak,as
22460,c,en
22461,m,as
22462,hissape,as
22463,pai,as
22464,bohut,as
22465,axa,as
22466,rakhiso,as
22467,je,as
22468,oti,as
22469,hunkale,as
22470,amar,as
22471,axomor,as
22472,nrc,ne
22473,r,as
22474,kam,as
22475,to,en
22476,hoful,as
22477,kori,as
22478,tulok,as
22479,real,en
22480,citizens,en
22481,hokolok,as
22482,citizens,en
22483,ship,en
22484,diok,as
22485,and,en
22486,bodeshi,as
22487,hokolok,as
22488,hunkale,as
22489,nijor,as
22490,desholoi,as
22491,pothaok,as
22492,every,en
22493,guy,en
22494,can,en
22495,satisfy,en
22496,himself,en
22497,by,en
22498,doing,en
22499,jana,as
22500,gana,as
22501,mana,as
22502,d,as
22503,joy,as
22504,krishnaguru,ne
22505,baki,as
22506,bur,as
22507,swali,as
22508,ki,as
22509,kori,as
22510,asil,as
22511,hehote,as
22512,he,as
22513,agote,as
22514,sor,as
22515,logabo,as
22516,lgisl,as
22517,hei,as
22518,roadside,en
22519,romeo,as
22520,tuk,as
22521,tara,as
22522,tari,as
22523,samay,as
22524,seshe,as
22525,surajit,as
22526,ki,as
22527,job,en
22528,kortase,as
22529,ni,as
22530,sir,en
22531,ake,as
22532,manuhr,as
22533,title,en
22534,belk,as
22535,belk,as
22536,hole,as
22537,afidefide,as
22538,certificate,en
22539,fromr,as
22540,logot,as
22541,submit,en
22542,karibo,as
22543,ligebo,as
22544,ne,as
22545,nelage,as
22546,ajikalir,as
22547,jugot,as
22548,poiasa,as
22549,diu,as
22550,govt,en
22551,job,en
22552,pabo,as
22553,nai,as
22554,aru,as
22555,isko,as
22556,dekho,as
22557,bhiyya,as
22558,chale,as
22559,murari,as
22560,hero,en
22561,banne,as
22562,a,en
22563,cheap,en
22564,love,en
22565,story,en
22566,from,en
22567,the,en
22568,other,en
22569,side,en
22570,dont,en
22571,mind,en
22572,little,en
22573,one,en
22574,love,en
22575,without,en
22576,respect,en
22577,and,en
22578,understanding,en
22579,is,en
22580,the,en
22581,cheapest,en
22582,thing,en
22583,on,en
22584,earth,en
22585,no,en
22586,use,en
22587,of,en
22588,westing,en
22589,time,en
22590,even,en
22591,on,en
22592,thinking,en
22593,about,en
22594,the,en
22595,topic,en
22596,let,en
22597,that,en
22598,psycho,en
22599,lv,en
22600,his,en
22601,life,en
22602,n,as
22603,u,en
22604,urs,en
22605,just,en
22606,forgeting,en
22607,ur,en
22608,past,en
22609,like,en
22610,a,en
22611,bad,en
22612,dream,en
22613,feku,as
22614,feku,as
22615,or,as
22616,pappu,as
22617,pappu,as
22618,is,en
22619,not,en
22620,important,en
22621,but,en
22622,very,en
22623,important,en
22624,is,en
22625,our,en
22626,country,en
22627,how,en
22628,to,en
22629,make,en
22630,india,as
22631,corruption,en
22632,free,en
22633,sushmita,ne
22634,dev,ne
22635,mla,en
22636,silchar,ne
22637,and,en
22638,kabindra,as
22639,purkayastha,as
22640,mp,en
22641,silchar,ne
22642,both,en
22643,are,en
22644,equally,en
22645,corrupt,en
22646,plz,en
22647,dnt,en
22648,vote,en
22649,for,en
22650,them,en
22651,a,en
22652,young,en
22653,karbi,ne
22654,guy,en
22655,in,en
22656,traditional,en
22657,dress,en
22658,bht,as
22659,lamba,as
22660,tha,as
22661,yaar,as
22662,moi,as
22663,man,as
22664,eater,en
22665,nhoy,as
22666,dei,as
22667,wese,as
22668,mur,as
22669,bfe,en
22670,mur,as
22671,lgot,as
22672,kafi,as
22673,majak,as
22674,kore,as
22675,i,en
22676,knw,en
22677,evrythng,en
22678,bro,as
22679,dnt,en
22680,defnd,en
22681,hr,en
22682,she,as
22683,nids,en
22684,to,en
22685,realise,en
22686,hr,en
22687,fault,en
22688,n,en
22689,hpe,as
22690,wont,en
22691,repeat,en
22692,d,as
22693,sme,en
22694,agn,as
22695,for,en
22696,cnfsr,en
22697,propose,en
22698,hr,en
22699,face,en
22700,face,en
22701,c,en
22702,wil,en
22703,luv,en
22704,it,en
22705,n,en
22706,for,en
22707,cnfsr,en
22708,if,en
22709,u,en
22710,realie,en
22711,luv,en
22712,hr,en
22713,dn,en
22714,jst,en
22715,hr,en
22716,change,en
22717,uaslf,en
22718,coz,en
22719,leaving,en
22720,hr,en
22721,iz,en
22722,nt,en
22723,a,en
22724,solution,en
22725,d,as
22726,el,as
22727,ed,as
22728,thoka,as
22729,hokoluwa,as
22730,pabna,as
22731,saga,as
22732,any,en
22733,idea,en
22734,join,en
22735,the,en
22736,largest,en
22737,tet,as
22738,qualified,en
22739,group,en
22740,of,en
22741,assam,ne
22742,for,en
22743,tet,as
22744,related,en
22745,information,en
22746,https,en
22747,t,as
22748,co,en
22749,au,as
22750,yenqswx,en
22751,aur,as
22752,kiman,as
22753,admins,en
22754,ahibo,as
22755,baki,as
22756,ase,as
22757,tate,as
22758,b,as
22759,t,as
22760,c,en
22761,r,as
22762,cndidatok,en
22763,he,as
22764,preference,en
22765,dbo,as
22766,bakibore,as
22767,napabo,as
22768,sage,en
22769,i,en
22770,don,as
22771,t,as
22772,smoke,en
22773,weed,en
22774,i,en
22775,smoke,en
22776,cigarette,en
22777,jihetu,as
22778,price,en
22779,besi,as
22780,hoise,as
22781,so,en
22782,i,en
22783,m,as
22784,gonna,en
22785,smoke,en
22786,beedi,as
22787,but,en
22788,yeah,en
22789,don,as
22790,t,as
22791,smoke,en
22792,weed,en
22793,no,en
22794,never,en
22795,i,en
22796,too,en
22797,floating,en
22798,like,en
22799,u,en
22800,r,as
22801,u,en
22802,teaching,en
22803,primary,en
22804,or,as
22805,high,en
22806,sch,as
22807,p,en
22808,gmc,en
22809,hoi,as
22810,eyat,as
22811,like,en
22812,pai,as
22813,just,en
22814,friends,en
22815,earn,en
22816,krisu,as
22817,jodi,as
22818,eneke,as
22819,tohote,as
22820,beyau,as
22821,pao,as
22822,idc,en
22823,em,as
22824,happy,en
22825,eman,as
22826,val,as
22827,friends,en
22828,earn,en
22829,kra,as
22830,krne,as
22831,he,as
22832,bule,as
22833,tchar,as
22834,r,as
22835,tar,as
22836,moiddhe,as
22837,monussoto,as
22838,bolte,as
22839,kichue,as
22840,nai,as
22841,actually,en
22842,jibone,as
22843,kunu,as
22844,din,as
22845,taka,as
22846,poisa,as
22847,hataise,as
22848,na,as
22849,to,en
22850,otr,as
22851,lagi,as
22852,slry,en
22853,dkhiya,as
22854,pagl,as
22855,pagl,as
22856,hoi,as
22857,gese,as
22858,in,en
22859,a,en
22860,wrd,en
22861,he,as
22862,is,en
22863,a,en
22864,nonsense,en
22865,haa,as
22866,haa,as
22867,haaaaa,as
22868,haa,as
22869,v,as
22870,ami,as
22871,ki,as
22872,goya,as
22873,nki,as
22874,hum,as
22875,sovi,as
22876,indian,en
22877,modi,as
22878,ji,as
22879,ki,as
22880,sath,as
22881,dengi,as
22882,joy,as
22883,ho,as
22884,indiya,as
22885,joy,as
22886,ho,as
22887,modi,as
22888,ji,as
22889,joy,as
